"ID","DOT_WEB_ID","CASE_NUMBER","CRASH_YEAR","COUNTY","MUNICIPALITY","CRASH_DATE","CRASH_DAY_OF_WEEK","CRASH_MONTH","CRASH_TIME","POLICE_DEPT_CODE","POLICE_DEPARTMENT","POLICE_STATION","TOTAL_KILLED","TOTAL_INCAPACITATED","TOTAL_INJURED","PEDESTRIANS_KILLED","PEDESTRIANS_INJURED","SEVERITY","INTERSECTION","ALCOHOL_INVOLVED","HAZMAT_INVOLVED","CRASH_TYPE","TOTAL_VEHICLES_INVOLVED","CRASH_LOCATION","LOCATION_DIRECTION","ROUTE","ROUTE_SUFFIX","SRI","MILEPOST","ROAD_SYSTEM","ROAD_CHARACTER","ROAD_SURFACE_TYPE","SURFACE_CONDITION","LIGHT_CONDITION","ENVIRONMENTAL_CONDITION","ROAD_DIVIDED_BY","TEMP_TRAFFIC_CONTROL_ZONE","DISTANCE_TO_CROSS_STREET","UNIT_OF_MEASUREMENT","DIRECTION_FROM_CROSS_STREET","CROSS_STREET_NAME","IS_RAMP","RAMP_TO_FROM_ROUTE_NAME","RAMP_TO_FROM_ROUTE_DIRECTION","POSTED_SPEED","POSTED_SPEED_CROSS_STREET","LATITUDE","LONGITUDE","CELL_PHONE_IN_USE","OTHER_PROPERTY_DAMAGE","REPORTING_BADGE_NO","X","Y","CRASH_NARRATIVE","MPO","TOTAL_PEDESTRIANS_INVOLVED","EPDO","DLN","LatitudeGeocoded","LongitudeGeocoded"
4311488,"20131102I-2013-031115","I-2013-031115",2013,"MERCER","Ewing Township","2013-12-06","Friday","December","17:28:00",1,"EWING TWP PD","SQUAD 2A",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 31","NULL",31,"","00000031",1.51,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Rain","None","None",10,"Foot","North","CR 636 / PARKSIDE AVE","NULL","","NULL",35,35,0,0,"No","","160",415222.99,514450.1,NA,"DVRPC",1,"Pain",13526520,40.2454694,-74.7755139
4311503,"20131102I-2013-031321","I-2013-031321",2013,"MERCER","Ewing Township","2013-12-08","Sunday","December","19:30:00",1,"EWING TWP PD","SQUAD 2A",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",2,"RIDGEWOOD AVENUE","NULL",NA,"","",NA,"Municipal","Straight and Level","Blacktop","Snowy","Dark (Street Lights On/ continuous)","Snow","None","None",250,"Foot","North","CAROLINA AVENUE","NULL","","NULL",25,25,0,0,"No","","160",NA,NA,NA,"DVRPC",1,"Pain",13526532,40.259593,-74.782522
4311787,"2013110313-14164","13-14164",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-04-10","Wednesday","April","09:05:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"BROOKSIDE AVE","North",NA,"","11031385",0.04,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","JOHNSTON AVE","NULL","","NULL",25,25,0,0,"No","","384",428218.403761,508494.986241,NA,"DVRPC",1,"Moderate Injury",13137451,40.2291042,-74.7290694
4311788,"2013110313-14181","13-14181",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-04-10","Wednesday","April","11:30:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"1391 RT 33","NULL",NA,"","",NA,"Private Property","Straight and Grade","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","322",NA,NA,NA,"DVRPC",1,"Moderate Injury",13031063,40.2263459,-74.6593993
4311853,"2013110313-1533","13-1533",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-01-11","Friday","January","12:25:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"MAIN ST","NULL",NA,"","11031998",0.407,"Municipal","Straight at Hillcrest","Blacktop","Dry","Daylight","Clear","None","None",250,"Foot","South","CHURCH STREET","NULL","","NULL",25,25,0,0,"No","","330",444264.550942,487022.07478,NA,"DVRPC",1,"Pain",13100140,40.169977,-74.671957
4311911,"2013110313-16277","13-16277",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-04-25","Thursday","April","15:47:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 33","NULL",33,"","00000033",1.97,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",200,"Foot","West","DICKINSON AVE","NULL","","NULL",25,25,0,0,"No","","381",429190.903277,508634.838074,NA,"DVRPC",1,"Pain",13165433,40.2298815,-74.7248356
4311981,"2013110313-17565","13-17565",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-05-04","Saturday","May","21:37:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"O/LOT 3800 E STATE ST EXT","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","468",NA,NA,NA,"DVRPC",1,"Moderate Injury",13146398,40.237588,-74.692093
4311993,"2013110313-17928","13-17928",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-05-07","Tuesday","May","07:42:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"2720 SOUTH CLINTON","South",NA,"","",NA,"Private Property","Curve and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",25,NA,0,0,"No","","483",NA,NA,NA,"DVRPC",1,"Pain",13155613,40.199059,-74.723361
4312131,"2013110313-20478","13-20478",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-05-24","Friday","May","08:04:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"E PARK AVE","North",NA,"","11031983",0.37,"Municipal","Straight and Level","Blacktop","Wet","Daylight","Overcast","None","None",NA,"At","NULL","S CLINTON AVE","NULL","","NULL",25,25,0,0,"No","","398",429728.915405,497016.850511,NA,"DVRPC",1,"Pain",13165449,40.197641,-74.7234
4312197,"2013110313-21383","13-21383",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-05-30","Thursday","May","14:40:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 33","NULL",33,"","00000033",2.83,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",40,"Foot","West","KLOCKNER RD","NULL","","NULL",35,35,0,0,"No","","#38",433467.0266,509842.86727,NA,"DVRPC",3,"Pain",13196652,40.2494652,-74.7111629
4312206,"2013110313-21527","13-21527",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-05-31","Friday","May","12:01:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"YARDVILLE-HAMILTON SQ RD","South",NA,"","11031990",0.649,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",100,"Foot","North","SUDERLAND GATE ST.","NULL","","NULL",35,25,0,0,"No","","491",445353.102971,493326.144434,NA,"DVRPC",1,"Moderate Injury",13178543,40.1875873,-74.6675221
4312283,"2013110313-22967","13-22967",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-06-10","Monday","June","13:52:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedalcyclist",1,"CROSSWICKS HAMILTON SQUARE RD","West",NA,"","11031996",1.334,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Rain","None","None",600,"Foot","East","EDGEBROOK RD","NULL","","NULL",35,35,0,0,"No","","407",451712.203274,493219.344922,NA,"DVRPC",2,"Pain",13182885,40.1890573,-74.6445082
4312496,"2013110313-26740","13-26740",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-07-05","Friday","July","22:19:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Struck Parked Vehicle",2,"ATLANTIC AVE","West",NA,"","11031371",0.051,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",5,"Foot","West","HOBART AVE.","NULL","","NULL",25,25,0,0,"No","","477",428615.300097,505820.390159,NA,"DVRPC",1,"PDO",13196671,40.221886,-74.727423
4312560,"2013110313-28134","13-28134",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-07-15","Monday","July","12:30:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"555 MARKETPLACE BLVD","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","384",NA,NA,NA,"DVRPC",1,"Pain",13206271,40.1964208,-74.6384869
4312576,"2013110313-28331","13-28331",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-07-16","Tuesday","July","17:19:00",1,"HAMILTON TWP PD (MERCER)","",0,1,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"W PARK AVE","East",NA,"","11031983",0.1,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",5,"Foot","East","MCCLELLAN AVE","NULL","","NULL",25,25,0,0,"No","","418",429047.32,495743.24,NA,"DVRPC",1,"Incapacitating Injury",13519407,40.1942276,-74.7257811
4312596,"2013110313-28664","13-28664",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-07-19","Friday","July","04:10:00",1,"HAMILTON TWP PD (MERCER)","",0,1,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"US 206","South",206,"","00000206",39.44,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",40,"Foot","South","MADDOCK AVE","NULL","","NULL",35,25,0,0,"No","","418",432351.076887,494918.027558,NA,"DVRPC",1,"Incapacitating Injury",13214253,40.192117,-74.7142867
4312716,"2013110313-31132","13-31132",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-08-05","Monday","August","08:26:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Pedestrian",1,"1 HAMILTON HEALTH PLACE","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","446",NA,NA,NA,"DVRPC",1,"PDO",13518954,40.2160885,-74.6753705
4312918,"2013110313-3634","13-3634",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-01-25","Friday","January","16:53:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Pedestrian",1,"1307 RT 33 ''PARKING LOT''","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Snowy","Dark (Street LIghts On/ spot)","Snow","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","407",NA,NA,NA,"DVRPC",1,"PDO",13006725,40.2626548,-74.6428936
4312990,"2013110313-37989","13-37989",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-09-20","Friday","September","18:00:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"ROUTE 535","East",535,"","00000535",NA,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",50,"Foot","West","NOTTINGHAM WAY","NULL","","NULL",25,25,0,0,"No","","468",NA,NA,NA,"DVRPC",1,"Pain",13241189,40.2333848,-74.7305958
4313014,"2013110313-38470","13-38470",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-09-24","Tuesday","September","12:46:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"KLOCKNER RD","NULL",NA,"","",NA,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","HORIZON DR","NULL","","NULL",40,25,0,0,"No","","322",NA,NA,NA,"DVRPC",1,"Pain",13266505,40.1983563,-74.6494777
4313173,"2013110313-41744","13-41744",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-10-16","Wednesday","October","13:24:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,0,"Injury","Not At Intersection","No","No","Pedestrian",1,"FAIRMOUNT AVE","NULL",NA,"","",NA,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",15,"Foot","North","E. FRANKLIN ST","NULL","","NULL",25,25,0,0,"No","","446",NA,NA,NA,"DVRPC",1,"Pain",13257457,40.213338,-74.730958
4313212,"2013110313-4254","13-4254",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-01-29","Tuesday","January","21:30:00",1,"HAMILTON TWP PD (MERCER)","",1,0,0,1,0,"Fatal","Not At Intersection","No","No","Pedestrian",1,"ROUTE 533","NULL",533,"","00000533",NA,"County","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",250,"Foot","South","JUSTICE SAMUEL A. ALITO JR. WAY","NULL","","NULL",45,25,0,0,"No","NONE","381",NA,NA,NA,"DVRPC",1,"Fatal Injury",13018512,40.2113392,-74.6957014
4313269,"2013110313-43878","13-43878",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-10-31","Thursday","October","07:02:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"MERCER COUNTY 606","NULL",606,"","11000606",2.98,"County","Straight and Level","Blacktop","Dry","Dawn","Clear","None","None",NA,"At","NULL","KLOCKNER RD","NULL","","NULL",35,35,0,0,"No","","322",434345.741601,508543.087326,NA,"DVRPC",1,"Pain",13266511,40.2525261,-74.6532326
4313371,"2013110313-45898","13-45898",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-11-14","Thursday","November","07:45:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"JOHNSTON AVE","NULL",NA,"","",NA,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",50,"Foot","South","WALNUT AVE","NULL","","NULL",25,25,0,0,"No","","446",NA,NA,NA,"DVRPC",1,"Pain",13301527,40.2301847,-74.7302124
4313462,"2013110313-47113","13-47113",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-11-22","Friday","November","15:58:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"MERCER COUNTY 618","NULL",618,"","11000618",NA,"County","Straight and Level","Blacktop","Dry","Dusk","Clear","None","None",50,"Foot","West","WHITEHORSE-MERCERVILLE RD","NULL","","NULL",40,35,0,0,"No","","446",NA,NA,NA,"DVRPC",1,"Pain",13299764,40.232036,-74.6876939
4313500,"2013110313-47697","13-47697",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-11-26","Tuesday","November","17:38:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"1277 ROUTE 33","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Wet","Dark (Street LIghts On/ spot)","Rain","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","#38",NA,NA,NA,"DVRPC",1,"Pain",13309593,40.2260113,-74.6626703
4313542,"2013110313-48081","13-48081",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-11-29","Friday","November","18:17:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"KLOCKNER RD","East",NA,"","11031976",3.63,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights Off)","Clear","None","None",1000,"Foot","West","WHITEHORSE HAMILTON SQ RD","NULL","","NULL",35,35,0,0,"No","","461",442942.650934,505227.608917,NA,"DVRPC",1,"Pain",13309582,40.2191507,-74.6730046
4313596,"2013110313-49192","13-49192",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-12-07","Saturday","December","19:14:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"MERCER COUNTY 619","North",619,"","11000619",1.36,"County","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"At","NULL","LORRAINE DR","NULL","","NULL",40,25,0,0,"No","","453",432105.114562,504790.868513,NA,"DVRPC",1,"Pain",13310088,40.2194203,-74.7246528
4313713,"2013110313-50671","13-50671",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-12-18","Wednesday","December","18:05:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"2 SUNNYBRAE BLVD","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","418",NA,NA,NA,"DVRPC",1,"Moderate Injury",13301974,40.1849366,-74.6795294
4313743,"2013110313-51154","13-51154",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-12-21","Saturday","December","23:28:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"PILGRIM WAY","NULL",NA,"","",NA,"Municipal","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",45,"Foot","West","S. BROAD ST","NULL","","NULL",25,35,0,0,"No","","448",NA,NA,NA,"DVRPC",1,"Pain",13312223,40.1726953,-74.6647264
4313807,"2013110313-5214","13-5214",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-02-05","Tuesday","February","08:24:00",1,"HAMILTON TWP PD (MERCER)","",0,1,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 33","West",33,"","00000033",1.54,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",5,"Foot","North","MASSACHUSETTS AVE","NULL","","NULL",30,25,0,0,"No","","384",427251.799826,507448.784893,NA,"DVRPC",1,"Incapacitating Injury",13110703,40.2263274,-74.7323849
4313829,"2013110313-5427","13-5427",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-02-06","Wednesday","February","14:42:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"1155 WHITE HORSE MEN RD","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","388",NA,NA,NA,"DVRPC",1,"Pain",13108735,40.2078525,-74.6942318
4313920,"2013110313-6861","13-6861",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-02-16","Saturday","February","15:50:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Struck Parked Vehicle",2,"E PARK AVE","West",NA,"","11031983",0.649,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",100,"Foot","East","BERG AVE","NULL","","NULL",25,25,0,0,"No","NONE","418",430433.872534,498329.302713,NA,"DVRPC",1,"Moderate Injury",13018355,40.201049,-74.721033
4313967,"2013110313-8040","13-8040",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-02-25","Monday","February","14:36:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"MERCER COUNTY 606","East",606,"","11000606",2.92,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",300,"Foot","West","KLOCKNER RD","NULL","","NULL",25,25,0,0,"No","","398",434075.157285,508377.007505,NA,"DVRPC",1,"Pain",13018973,40.2525261,-74.6532326
4314018,"2013110313-9047","13-9047",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-03-05","Tuesday","March","09:22:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"2200 RT 33","NULL",NA,"","",NA,"Private Property","Straight and Level","Concrete","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","FRONT EDGE/LIP OF STEEL WORK BENCH BENT","384",NA,NA,NA,"DVRPC",2,"Pain",13120893,40.2223842,-74.6439784
4314037,"2013110313-9347","13-9347",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-03-07","Thursday","March","07:44:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"ROUTE 524","South",524,"","00000524",NA,"County","Straight and Level","Blacktop","Dry","Daylight","Overcast","None","None",5,"Foot","North","CHURCH ST.","NULL","","NULL",35,25,0,0,"No","","418",NA,NA,NA,"DVRPC",1,"Pain",13120864,40.1798173,-74.6724551
4314076,"2013110313-9835","13-9835",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-03-10","Sunday","March","16:34:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"ANNABELLE AVE","South",NA,"","11031687",0.085,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",450,"Foot","South","SOUTH BROAD ST","NULL","","NULL",25,35,0,0,"No","","430",426491.556004,497649.837578,NA,"DVRPC",1,"Moderate Injury",13122467,40.200601,-74.7349309
4314096,"201311032013-04534","2013-04534",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-06-29","Saturday","June","22:36:00",99,"COLLEGE OF NEW JERSEY","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"17 STREET (P-LOT)","NULL",NA,"","",NA,"State Park or Institution","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","96",NA,NA,NA,"DVRPC",1,"Pain",13189042,40.206518,-74.679603
4314108,"201311032013-12568","2013-12568",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-03-29","Friday","March","19:45:00",1,"HAMILTON TWP PD (MERCER)","PATROL",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"1711 S OLDEN AVE","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","420",NA,NA,NA,"DVRPC",1,"Pain",13131381,40.206314,-74.7115938
4314111,"201311032013-13442","2013-13442",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-04-04","Thursday","April","21:04:00",1,"HAMILTON TWP PD (MERCER)","PATROL",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"KUSER RD","West",NA,"","11031985",0.3,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",150,"Foot","West","WHITEHORSE-HAMILTON","NULL","","NULL",35,35,0,0,"No","","482",439223.210627,499853.894256,NA,"DVRPC",1,"Moderate Injury",13135368,40.2053542,-74.6887199
4314241,"201311032013-49859","2013-49859",2013,"MERCER","Hamilton Twp (Mercer Co)","2013-12-12","Thursday","December","14:10:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"1273 RT 33","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","420",NA,NA,NA,"DVRPC",2,"Pain",13297013,40.2261479,-74.6624042
4314806,"20131105HB2013-002284","HB2013-002284",2013,"MERCER","Hopewell Borough","2013-08-16","Friday","August","14:59:00",1,"HOWELL TWP PD","HOPEWELL BOROU?",1,0,0,1,0,"Fatal","At Intersection","No","No","Pedestrian",1,"ROUTE 518","West",518,"","00000518",10.63,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","MAPLE ST","NULL","","NULL",30,25,0,0,"No","NONE","039",420771.920277,567364.507332,NA,"DVRPC",2,"Fatal Injury",13229843,40.3908409,-74.7559579
